id,release_date,revenue,title,vote_average,vote_count
169607,3/28/2014,1503616,Finding Vivian Maier,7.8,112
169813,8/23/2013,1600000,Short Term 12,7.9,460
169881,12/25/2013,57284237,The Physician,7.2,365
169917,9/18/2014,53181600,A Walk Among the Tombstones,6.2,1145
170687,9/10/2014,108255770,The Boxtrolls,6.6,689
171274,12/25/2014,11110975,Inherent Vice,6.5,852
171372,5/2/2014,645186,Frank,6.8,667
171424,9/4/2014,6833445,The Green Inferno,5,359
171540,4/21/2013,33232,Big Bad Wolves,6.5,124
172385,3/19/2014,500188435,Rio 2,6.3,997
172391,7/18/2013,27187375,Khumba,5.8,74
172533,8/23/2013,343341,Drinking Buddies,6,361
172828,8/28/2013,19613,Bad Milo,5.8,97
173897,12/23/2016,312242626,Resident Evil: The Final Chapter,5.9,1139
174316,11/6/2013,4187,A Case of You,5.4,108
174321,5/16/2013,104810,The English Teacher,5.8,117
174337,2/7/2014,13769,The Pretty One,6.1,83
174751,1/1/2016,1397284,Jane Got a Gun,5.4,293
175112,2/13/2014,20300000,Tinker Bell and the Pirate Fairy,6.5,286
175528,9/27/2013,22456509,Baggage Claim,5.6,87
175574,10/30/2013,110000000,Free Birds,5.7,259
177494,3/13/2014,3485127,Veronica Mars,6.5,482
177572,10/24/2014,652105443,Big Hero 6,7.8,6289
177677,7/23/2015,682330139,Mission: Impossible - Rogue Nation,7.1,3274
177699,7/24/2013,9800000,Alan Partridge: Alpha Papa,6.5,184
178915,3/19/2013,9500000,Welcome Mr. President!,6.1,133
179111,7/5/2013,32846,A Field in England,6.3,71
179144,5/21/2013,8371085,The Great Beauty,7.3,745
180299,3/27/2014,2627209,The Raid 2,7.6,832
180863,1/27/2017,41412709,T2 Trainspotting,7.1,795
181283,3/15/2015,3324330,Child 44,6.1,565
181330,7/3/2013,32230907,Kevin Hart: Let Me Explain,7,98
181533,12/17/2014,349424282,Night at the Museum: Secret of the Tomb,6.1,1893
181886,12/31/2013,3396726,Enemy,6.7,1326
182127,3/22/2013,37884,Ip Man: The Final Fight,6,131
182560,3/31/2015,208588,Dark Places,5.7,488
184098,6/20/2014,70181428,Think Like a Man Too,6.3,229
184315,7/23/2014,243400000,Hercules,5.6,1707
185008,5/31/2013,46000000,Yeh Jawaani Hai Deewani,7.1,80
185341,9/9/2014,190000,[REC]⁴ Apocalypse,5.2,269
187017,6/5/2014,188441614,22 Jump Street,7,3375
187022,10/4/2013,154120,A Touch of Sin,7.3,83
187596,5/2/2014,59209,Walk of Shame,5.8,561
188166,4/25/2014,258384,Blue Ruin,6.9,464
188207,1/10/2014,61279452,The Legend of Hercules,4.4,542
188222,6/3/2015,49263404,Entourage,6.2,502
188927,7/7/2016,343471816,Star Trek Beyond,6.6,2636
190847,8/11/2013,24084,The Last Days on Mars,5.2,304
190859,12/11/2014,542307423,American Sniper,7.4,4600
190955,8/22/2013,2415472,Blood Ties,6,175
191294,3/28/2013,180590,We Are the Best!,6.9,62
191714,9/19/2013,4235151,The Lunchbox,7.3,226
192102,2/14/2014,52597999,3 Days to Kill,6,896
192133,9/7/2013,340911,Jimi: All Is by My Side,5.3,63
192134,11/15/2013,523511,Dom Hemingway,5.8,213
192136,12/6/2013,27330000,Mandela: Long Walk to Freedom,6.5,225
192141,8/26/2015,54418872,No Escape,6.7,798
192145,9/9/2013,1749201,Third Person,5.8,218
192149,5/16/2014,4507463,The Two Faces of January,5.5,265
192538,7/5/2013,641,Hammer of the Gods,4.4,95
192577,9/7/2013,17137302,Space Pirate Captain Harlock,6.4,365
193610,4/16/2014,196781193,The Other Woman,6.2,1467
193612,4/1/2014,17834867,The Quiet Ones,5.1,253
193613,9/25/2013,7972967,Metallica: Through the Never,6.7,86
193687,8/13/2015,121461,Z for Zachariah,5.6,278
193726,10/2/2014,7171,ABCs of Death 2,5.5,89
193756,12/24/2013,149295601,Lone Survivor,7.4,1549
193893,8/13/2014,136621271,Lets Be Cops,6.4,1234
194662,8/27/2014,103215094,Birdman,7.4,4657
195589,5/8/2014,268157400,Neighbors,6.2,2773
195590,8/4/2016,4811525,Collide,5.5,164
196325,5/18/2013,88000000,American Dreams in China,6.7,62
196867,12/19/2014,133821816,Annie,6,472
197082,5/28/2013,342183,Venus in Fur,7.2,192
197796,2/12/2014,49100000,Beauty and the Beast,5.8,669
198184,3/4/2015,104399548,Chappie,6.6,3124
198185,5/9/2014,38307627,Million Dollar Arm,6.6,264
198277,9/7/2013,63464861,Begin Again,7.3,1285
198663,9/10/2014,348319861,The Maze Runner,7,5540
199373,7/18/2013,5496951,The Frozen Ground,6.1,473
199534,8/30/2013,9630444,Wolf Creek 2,5.9,156
200505,4/11/2014,28831145,Draft Day,6.5,309
201085,10/13/2015,74679822,Crimson Peak,6.4,1494
201088,1/13/2015,17752940,Blackhat,5.1,842
203793,10/9/2013,68129518,Stalingrad,5.7,93
203801,8/13/2015,108145109,The Man from U.N.C.L.E.,7.1,2306
203819,3/6/2014,4878242,Tracks,7,190
203833,11/8/2013,76586316,The Book Thief,7.4,1528
204082,11/27/2013,43058898,Homefront,6.4,898
204922,9/3/2014,15447154,Before I Go to Sleep,6.2,672
205022,8/9/2013,62000000,Chennai Express,6.5,91
205220,11/1/2013,100129872,Philomena,7.4,588
205584,2/25/2016,150680864,Gods of Egypt,5.2,1303
205587,10/8/2014,83719388,The Judge,7.2,1433
205588,5/5/2016,9930095,Our Kind of Traitor,6,162
205596,11/14/2014,233555708,The Imitation Game,8,5895
205601,9/8/2013,16505460,Belle,7.2,230
205775,11/20/2015,93820758,In the Heart of the Sea,6.5,1300
206324,7/12/2013,25000000,Bhaag Milkha Bhaag,7.3,62
206487,8/28/2014,3000000,Predestination,7.3,1971
206647,10/26/2015,880674609,Spectre,6.3,4552
207703,1/29/2015,414351546,Kingsman: The Secret Service,7.6,6069
207768,8/25/2013,809,I Spit on Your Grave 2,5.9,281
207932,10/13/2016,220021259,Inferno,5.7,2316
207936,4/18/2015,135026,Tumbledown,6.6,51
208134,10/22/2013,151831537,Bad Grandpa,6,688
208763,1/30/2014,34592118,Forbidden Kingdom,4.9,71
209112,3/23/2016,873260194,Batman v Superman: Dawn of Justice,5.7,7189
209185,5/30/2014,3430018,The Grand Seduction,6.7,109
209189,9/14/2013,265452,Life of Crime,5.5,144
209247,9/11/2013,64065,The Art of the Steal,6.1,221
209262,10/2/2013,653651,Parkland,5.8,128
209263,9/18/2013,25288872,Enough Said,6.6,351
209274,10/25/2013,15298355,Ida,7.1,262
209276,9/9/2013,54915,Starred Up,7.1,324
209350,10/4/2013,2225098,Le Week-End,6.4,50
209361,9/9/2013,10900434,One Chance,6.5,112
209403,9/6/2013,7800000,Bad Words,6.4,335
209451,6/5/2014,67347013,Jersey Boys,6.8,257
209901,9/26/2013,1675381,Nothing Left to Fear,4.6,59
210047,9/20/2013,16971,Cold Comes the Night,5.5,90
210479,4/10/2014,4635300,Locke,6.9,780
210577,10/1/2014,369330363,Gone Girl,7.9,6023
210860,1/21/2015,30418560,Mortdecai,5.4,1078
210911,9/6/2013,7865,Rigor Mortis,6.2,57
210947,4/4/2014,121179,Afflicted,6.4,210
211067,9/2/2013,9221,The Sacrament,5.6,139
211672,6/17/2015,1156730962,Minions,6.4,4729
211954,7/20/2013,99067206,Instructions Not Included,7.5,210
212716,9/7/2013,7847000,What If,6.7,688
212778,5/8/2014,45967935,Chef,7.2,1203
213681,9/29/2016,29200000,Masterminds,5.6,600
214030,9/7/2013,2681345,Fading Gigolo,5.9,219
214075,9/6/2013,3346257,Words and Pictures,6.5,71
214083,9/8/2013,383294,The Armstrong Lie,6.9,50
214756,6/25/2015,217022588,Ted 2,6.2,2524
215743,9/5/2013,2340,Moebius,6.5,52
216015,2/11/2015,571006128,Fifty Shades of Grey,5.2,3350
216282,8/6/2014,160602194,Into the Storm,5.8,829
217923,9/27/2013,72287783,Young Detective Dee: Rise of the Sea Dragon,5.9,70
217993,2/2/2014,5155325,Justice League: War,7,234
218043,10/3/2014,19682924,Left Behind,3.7,396
218784,10/30/2015,70958,Freaks of Nature,5.7,146
218836,7/17/2014,151165787,Planes: Fire & Rescue,5.8,286
219572,12/24/2013,81170000,Police Story 2013,5.8,92
220289,9/19/2013,102617,Coherence,7.2,653
222899,2/14/2014,49002684,About Last Night,6,217
222935,5/16/2014,307166834,The Fault in Our Stars,7.6,3868
222936,5/27/2015,26250020,Aloha,5.2,704
223485,4/16/2015,229094,Slow West,6.6,371
223702,7/11/2016,140705322,Sausage Party,5.6,2310
224141,12/25/2014,212902372,Into the Woods,5.6,1688
225565,1/29/2014,26049082,That Awkward Moment,6.1,1020
225574,1/26/2014,222809600,Non-Stop,6.8,2302
225728,8/16/2015,12601706,Macbeth,6.4,497
225886,7/17/2014,126069509,Sex Tape,5.2,1733
226486,7/2/2014,100525432,Tammy,5,508
226857,2/12/2014,34077920,Endless Love,6.7,555
227156,8/11/2014,66980456,The Giver,6.4,1859
227159,11/26/2014,107670357,Horrible Bosses 2,6.1,1575
227306,12/25/2014,163442937,Unbroken,7.3,1437
227348,1/1/2014,86362372,Paranormal Activity: The Marked Ones,5.2,455
227700,10/13/2013,1200000,Mindscape,6.5,202
227707,12/5/2013,6399,The Adventurer: The Curse of the Midas Box,5.1,74
227719,1/29/2015,32248241,Project Almanac,6.4,953
227735,9/12/2014,52424533,Dolphin Tale 2,6.7,98
227973,11/5/2015,246233113,The Peanuts Movie,6.5,608
228066,11/10/2015,34227298,Victor Frankenstein,5.6,697
228150,10/15/2014,211817906,Fury,7.4,4028
228161,3/18/2015,368871007,Home,6.8,1539
228165,2/5/2015,311594032,The SpongeBob Movie: Sponge Out of Water,5.7,733
228194,8/6/2014,88880821,The Hundred-Foot Journey,7.3,516
228205,4/9/2015,63013281,The Longest Ride,7.3,1083
228326,10/1/2014,97437106,The Book of Life,7.3,778
228967,12/25/2014,12342632,The Interview,6.1,2340
228968,3/12/2015,2633527,Kidnapping Mr. Heineken,5.8,193
228970,12/5/2014,52501541,Wild,7,961
229297,7/25/2014,51029361,Magic in the Moonlight,6.5,749
230179,9/5/2014,7500000,Big Game,5.3,387
231576,1/18/2014,5483299,Wish I Was Here,6.4,304
232175,10/17/2013,1359910,Gimme Shelter,6.4,90
232572,9/2/2015,35991087,A Walk in the Woods,5.7,266
232672,5/21/2014,123494610,Blended,6.6,1028
232679,8/22/2014,30127963,When the Game Stands Tall,6.3,134
234004,4/13/2016,8821329,Ratchet & Clank,5.4,188
234200,9/12/2014,7523634,Pride,7.7,457
234212,2/12/2015,3387000,Demonic,5,153
235260,2/28/2014,67800064,Son of God,5.9,83
235984,11/15/2013,32000000,Goliyon Ki Raasleela Ram-Leela,7.1,54
236735,9/25/2014,5169755,Marshland,7.1,255
236751,4/16/2014,101332962,Heaven is for Real,6.1,234
238603,6/14/2014,45300000,Earth to Echo,5.7,294
238615,7/10/2015,30523226,Self/less,6.3,1122
238636,7/17/2014,108782847,The Purge: Anarchy,6.6,2008
238713,5/6/2015,235666219,Spy,6.9,2590
239563,10/9/2014,54837234,St. Vincent,7.1,770
239566,8/1/2014,31911598,Get on Up,6.4,158
239571,10/16/2014,35926213,The Best of Me,7.2,777
239573,3/5/2015,14431253,Unfinished Business,5,322
239678,9/10/2014,41296320,This Is Where I Leave You,6.5,512
240832,7/14/2014,126546825,Lucy,6.3,6048
241239,12/30/2014,12007070,A Most Violent Year,6.5,550
241251,1/23/2015,52425855,The Boy Next Door,4.1,1034
241254,8/22/2014,266586800,The Prince,4.6,218
241257,10/1/2015,17671101,Regression,5.3,600
241258,12/1/2016,6341855,Incarnate,5.1,142
241259,5/25/2016,299370084,Alice Through the Looking Glass,6.5,1782
241554,3/11/2015,71561644,Run All Night,6.3,1169
241771,9/10/2014,14618727,Beyond the Lights,7,139
241842,2/12/2014,37473,Dead Snow 2: Red vs. Dead,6.7,199
241843,10/10/2014,581011,Cooties,5.4,216
241848,9/17/2014,2367161,The Guest,6.5,661
241855,3/20/2014,49970,Spring,6.5,186
242042,2/2/2014,15071,Barefoot,6.3,210
242076,2/28/2014,56574,The Bag Man,5.2,134
242095,3/15/2014,600896,The Signal,5.8,639
242224,5/22/2014,6676471,The Babadook,6.5,1890
242512,10/24/2014,103590271,Ouija,4.9,1006
242582,10/23/2014,38697217,Nightcrawler,7.6,3475
242643,8/12/2014,4571025,Batman: Assault on Arkham,7.3,298
242828,7/19/2014,561085,When Marnie Was There,7.8,345
243683,7/16/2014,86165646,Step Up All In,6.7,649
243688,5/20/2015,95437994,Poltergeist,5,924
243935,3/21/2014,206909,Rob the Mob,6.2,96
243938,2/20/2015,12314651,Hot Tub Time Machine 2,5,360
243940,1/29/2015,64110728,The Lazarus Effect,5.1,517
244088,1/9/2014,5809330,Human Capital,7.4,201
244264,9/25/2014,1066981,Laggies,6.1,432
244267,7/18/2014,336472,I Origins,7.5,1089
244268,2/7/2014,2262223,Love Is Strange,6.4,111
244506,10/17/2014,59744,Camp X-Ray,6.7,395
244509,5/23/2014,427418,Cold in July,6.3,265
244517,5/9/2014,169976,Gods Pocket,5.7,67
244539,1/18/2014,1430655,Infinitely Polar Bear,6.9,135
244566,8/15/2014,88273,Life After Beth,5,235
244761,6/10/2014,1075178,The Captive,5.8,334
244772,1/18/2014,5284309,The Skeleton Twins,6.7,294
244783,1/20/2014,32251,Song One,5.5,87
244786,10/10/2014,13092000,Whiplash,8.3,4376
245168,10/16/2015,16002420,Suffragette,7.1,440
245698,9/16/2015,5578519,Pawn Sacrifice,6.7,272
245700,10/31/2014,5405500,Mr. Turner,6.3,207
245703,2/18/2016,6212282,Midnight Special,6.2,705
245706,4/17/2015,4719695,True Story,6.2,536
245775,1/8/2014,21026290,Yves Saint Laurent,6.4,270
245846,7/1/2015,17472,Strangerland,5.1,90
245891,10/22/2014,88761661,John Wick,7,5499
245906,10/27/2014,111996,Shes Funny That Way,5.8,238
245913,5/6/2016,27312,Pelé: Birth of a Legend,7.3,175
245916,10/9/2014,2450846,Kill the Messenger,6.6,359
246080,12/5/2014,1171559,Black Sea,6.2,410
246127,4/2/2015,8034,Every Thing Will Be Fine,5.3,79
246403,9/19/2014,1826705,Tusk,5.1,374
246655,5/18/2016,543934787,X-Men: Apocalypse,6.4,4831
246741,6/19/2014,3333000,What We Do in the Shadows,7.4,779
246860,8/20/2014,1851517,Clouds of Sils Maria,6.7,267
248574,4/30/2015,6075,Barely Lethal,5.5,352
248774,6/6/2014,3123963,Obvious Child,6.7,190
249070,8/20/2015,81967450,Hitman: Agent 47,5.5,1183
249164,8/21/2014,78874843,If I Stay,7.3,1415
249397,12/25/2013,2227167,Nymphomaniac: Vol. II,6.6,820
249660,3/21/2014,29789000,Gods Not Dead,5.9,242
249688,7/31/2015,3002884,The End of the Tour,7.3,210
250124,8/7/2015,1477002,The Diary of a Teenage Girl,6.8,286
250349,4/30/2014,14348529,Barbecue,5.8,217
250546,10/2/2014,255273813,Annabelle,5.5,1588
250658,6/27/2014,48911,The Internets Own Boy: The Story of Aaron Swartz,7.8,180
250734,4/23/2015,30229977,Far from the Madding Crowd,6.8,346
252171,1/19/2014,395000,A Girl Walks Home Alone at Night,6.9,258
252178,10/10/2014,1625847,71,6.7,414
252512,4/3/2015,7587485,While Were Young,5.8,387
252680,3/25/2014,10429707,Moms Night Out,5.5,122
252838,1/16/2015,79799880,The Wedding Ringer,6.5,632
253235,7/20/2014,25312387,And So It Goes,5.7,166
253239,3/5/2014,3946880,Diplomacy,7.2,73
253254,10/11/2014,8251,Before I Disappear,6.5,66
253331,9/6/2014,21571189,Black or White,6.5,119
253412,9/10/2015,203427584,Everest,6.7,1805
253414,10/22/2015,3020664,Rock the Kasbah,5.2,102
253450,8/27/2015,632542,The Assassin,6.6,158
253626,4/9/2015,316472,Good Kill,5.9,210
254128,5/27/2015,470490832,San Andreas,6,3017
254191,9/12/2014,9318,Honeymoon,5.4,261
254302,11/22/2015,346472,High-Rise,5.3,355
254320,10/8/2015,15656193,The Lobster,6.7,1340
254375,8/14/2014,1124445,Hector and the Search for Happiness,6.9,317
254470,5/7/2015,287506194,Pitch Perfect 2,6.8,1997
254473,4/22/2014,68896829,Brick Mansions,5.7,628
254474,10/20/2014,14947,Zombeavers,4.8,213
254578,9/25/2014,3184472,Phoenix,6.4,147
254869,10/3/2014,11672363,Torrente 5: Operación Eurovegas,5.2,69
254904,8/27/2014,32556119,The November Man,6,645
254905,6/3/2015,143101,Manglehorn,5.2,68
255343,10/11/2014,3758328,Escobar: Paradise Lost,6.1,281
256040,7/10/2015,100000000,Baahubali: The Beginning,7.5,138
256591,2/25/2015,153962963,Focus,6.7,2588
256876,8/13/2014,694600,Red Army,7.3,57
256917,12/25/2014,15520023,The Water Diviner,6.8,439
256924,3/19/2015,10835752,Danny Collins,6.6,187
256961,4/16/2015,107597242,Paul Blart: Mall Cop 2,5,576
256962,4/23/2015,6485961,Little Boy,7,190
257088,12/3/2015,133718711,Point Break,5.5,795
257091,3/26/2015,111811453,Get Hard,5.9,961
257211,9/24/2015,194564672,The Intern,7.1,1926
257344,7/16/2015,243637091,Pixels,5.6,2564
257345,5/13/2016,10898293,The Darkness,4.5,162
257440,4/29/2016,21256,Term Life,5.7,81
257445,8/5/2015,158162788,Goosebumps,6.2,1022
258230,10/7/2016,46652768,A Monster Calls,6.8,1023
258322,3/6/2014,5260000,Fasten Your Seatbelts,6.8,52
258480,11/20/2015,40272135,Carol,7.3,1014
258489,6/29/2016,356743061,The Legend of Tarzan,5.5,2488
258509,12/17/2015,233755553,Alvin and the Chipmunks: The Road Chip,5.7,438
259316,11/16/2016,809342332,Fantastic Beasts and Where to Find Them,7.2,5612
259693,5/13/2016,320170008,The Conjuring 2,7,2018
259694,1/21/2016,112343513,How to Be Single,5.9,1225
259695,12/25/2016,22678555,Live by Night,6.2,416
259963,4/20/2014,126150,Boulevard,5.6,94
260001,12/5/2014,8265,Life Partners,6.1,108
260346,12/16/2014,325771424,Taken 3,6.1,2225
260514,6/15/2017,350170057,Cars 3,6.6,718
261023,9/4/2015,98837872,Black Mass,6.3,1262
261392,8/19/2015,27139524,American Ultra,6,1099
262500,3/18/2015,295238201,Insurgent,6.2,3921
262504,3/9/2016,179246868,Allegiant,5.9,2064
262841,12/21/2016,64493915,Monster Trucks,6,209
262958,5/30/2014,2606000,Jimmys Hall,6.5,50
263109,2/5/2015,59700000,Shaun the Sheep Movie,6.9,456
263115,2/28/2017,616801808,Logan,7.6,6310
263472,6/26/2015,6341684,Knock Knock,4.9,880
264644,10/16/2015,35401758,Room,8.1,2838
264656,5/18/2014,3442853,The Homesman,6.4,262
264660,1/21/2015,36869414,Ex Machina,7.6,4862
264999,7/1/2015,122513057,Magic Mike XXL,6.2,716
265177,5/22/2014,3494070,Mommy,8.2,734
265189,8/15/2014,1359497,Force Majeure,6.8,255
265195,8/21/2014,27007072,Wild Tales,7.7,878
265228,12/10/2014,1076075,Timbuktu,6.9,152
265297,9/27/2014,1059804,The Salt of the Earth,8.1,146
265712,8/8/2014,83061158,Stand by Me Doraemon,7,103
266082,6/27/2014,60765,Girlhood,6.5,111
266285,5/22/2014,42070000,The Salvation,6.2,285
266294,12/18/2015,105011053,Sisters,5.8,593
266396,2/16/2015,13644292,The Gunman,5.5,397
266639,10/22/2015,2333684,Jem and the Holograms,5.4,132
266647,9/24/2015,128388320,Pan,5.9,979
266856,11/26/2014,123726688,The Theory of Everything,7.8,3403
267192,6/10/2016,5681622,Genius,6.5,174
267193,2/24/2016,25182929,Grimsby,5.7,794
267480,8/30/2014,332710,The Look of Silence,8,75
267806,10/23/2014,2756,V/H/S: Viral,4.5,164
267860,3/2/2016,205754447,London Has Fallen,5.8,1656
267935,6/1/2016,183345589,The BFG,6,1026
267999,6/12/2014,282358,White God,6.6,105
268238,2/26/2015,85978266,The Second Best Exotic Marigold Hotel,6.3,277
268531,6/1/2017,110824373,Captain Underpants: The First Epic Movie,6.5,159
268920,5/8/2015,51680201,Hot Pursuit,5.4,659
269148,10/15/2014,151530,Samba,6.4,393
269149,2/11/2016,1023784195,Zootopia,7.7,4961
269795,6/29/2017,422,2:22,5.5,277
270010,4/22/2016,4212494,A Hologram for the King,5.8,347
270302,9/19/2014,2146041,The Riot Club,5.9,378
270303,2/4/2015,14674076,It Follows,6.6,1894
270343,8/20/2014,23598,Love at First Fight,6.3,153
270774,7/21/2016,58500000,Skiptrace,5.5,181
270946,11/22/2014,373552094,Penguins of Madagascar,6.5,1375
271110,4/27/2016,1153304495,Captain America: Civil War,7.1,7462
271674,11/5/2014,9104716,Suite Française,7.1,284
271714,5/29/2015,28641776,Love & Mercy,7.3,246
271718,7/17/2015,140795793,Trainwreck,5.9,1193
271736,9/16/2015,3286448,The Program,6.1,176
271826,5/15/2014,40000,An Eye for Beauty,2.9,54
271969,8/17/2016,94061311,Ben-Hur,5.3,642
272435,9/10/2014,154701,Gemma Bovery,6.2,86
272693,2/20/2015,43528634,The DUFF,6.8,1372
272878,6/26/2015,43967255,Max,6.8,282
273169,6/4/2014,12058187,French Women,5.6,127
273248,12/25/2015,155760117,The Hateful Eight,7.6,4405
273477,10/23/2015,14860766,Scouts Guide to the Zombie Apocalypse,6.2,526
273481,9/17/2015,84025816,Sicario,7.2,2465
273895,12/25/2014,66787908,Selma,7.4,835
274167,12/25/2015,242786137,Daddys Home,5.8,870
274479,12/24/2015,101134059,Joy,6.4,1619
274854,10/21/2015,146936910,The Last Witch Hunter,5.7,1345
274857,4/27/2017,146175066,King Arthur: Legend of the Sword,6.5,1506
274870,12/21/2016,303144152,Passengers,6.7,4134
275601,7/10/2015,41325328,Ricki and the Flash,5.6,273
276843,9/26/2014,1289998,What We Did on Our Holiday,6.7,179
276905,1/14/2016,17062499,Norm of the North,4.1,124
276907,9/9/2015,42972994,Legend,6.7,994
277216,8/13/2015,201634991,Straight Outta Compton,7.7,1381
277685,4/17/2015,62882090,Unfriended,5.5,1092
277834,11/23/2016,643034466,Moana,7.3,3471
278154,6/23/2016,408579038,Ice Age: Collision Course,5.6,1170
278924,8/25/2016,125729635,Mechanic: Resurrection,5.3,1236
278927,4/7/2016,966550600,The Jungle Book,6.7,2977
279641,3/4/2016,23083334,Whiskey Tango Foxtrot,6,356
280002,8/25/2014,1169603,The Remaining,4.1,91
280092,6/4/2015,104303851,Insidious: Chapter 3,6.3,1005
280690,7/25/2014,55000000,Kick,6,51
280996,6/19/2015,29355203,Mr. Holmes,6.5,686
281338,7/11/2017,369907963,War for the Planet of the Apes,6.7,1675
281957,12/25/2015,532950503,The Revenant,7.3,6558
282035,6/6/2017,407778013,The Mummy,5.4,2122
282296,9/9/2014,7527232,My Old Lady,6.1,100
282631,7/30/2014,112156811,The Admiral: Roaring Currents,7,62
282813,12/4/2014,13865435,The Pyramid,4.6,365
282984,7/17/2015,27391084,Irrational Man,6.3,600
283235,10/9/2014,1411927,99 Homes,6.8,240
283350,9/11/2014,37151,Before We Go,6.5,490
283366,9/28/2016,296485719,Miss Peregrines Home for Peculiar Children,6.5,3213
283445,8/19/2015,52882018,Sinister 2,5.5,605
283552,9/2/2016,25956113,The Light Between Oceans,6.9,403
283587,9/11/2015,9077700,Beasts of No Nation,7.6,476
283698,1/15/2015,6921,Hungry Hearts,6.6,50
283995,4/19/2017,863416141,Guardians of the Galaxy Vol. 2,7.6,4858
284052,10/25/2016,677718395,Doctor Strange,7.1,5880
284276,9/7/2014,2360281,Cake,6.2,371
284286,8/21/2014,3447633,Learning to Drive,6.1,79
284289,9/6/2014,45895,Beyond the Reach,5.5,138
284293,12/5/2014,43884652,Still Alice,7.5,1126
284294,9/7/2014,166775,Time Out of Mind,5.6,56
284296,12/12/2014,25434291,Top Five,6.3,212
284303,8/29/2014,1178196,Goodnight Mommy,6.6,344
284536,12/25/2014,39171130,The Gambler,5.7,550
284564,9/15/2016,779820,31,4.9,193
